PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV],E(LUMO)-E(HOMO) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.], S1, S2, INDOS-OscStr, CI-Coef**2 ,NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz,DiradicalCharacter(PUHF),IsOK
1095028,-8.03267,-1.11472,6.91795,4.647,177.00488,570.4116,37557.41938,3.1377208,6.3565761,0.265715,0.01168387830216,0,0,4,0,0,0,0,15,3,14,2,2,0,14,0,14,0,0,8,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.149704,1
1095029,-7.8056,-1.10959,6.69601,4.443,167.85386,799.7848,34082.00869,3.0221443,6.1916522,0.27007,0.012363680878568,0,0,2,0,0,2,0,16,0,14,0,2,0,14,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0.160858,1
10964773,-9.45188,-1.09557,8.35631,7.705,131.04947,253.7058,20183.59104,4.6310286,7.9358926,0.83712,0.013633156808432,0,0,4,0,0,2,0,16,0,14,2,2,0,14,0,14,0,0,6,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0.031991,0
10982769,-6.8307,-2.55365,4.27705,0.008,130.75306,1.7785,-15076.19018,4.4891238,4.5387257,0.03133,0.39692885452441,0,3,2,0,0,0,0,9,3,10,2,1,0,10,0,12,0,0,4,2,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.83572,0
10987609,-9.62306,-0.59713,9.02593,3.331,195.88136,220.0346,46656.2487,5.1413344,8.699694,0.829646,0.015583160546201,2,2,0,1,0,0,0,3,3,13,1,2,8,5,0,6,6,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0.021289,0
11009981,-9.53584,-1.18448,8.35136,3.63,192.49345,229.3847,32465.39024,4.1482868,7.6360341,0.462724,0.005246070133658,0,0,4,0,0,0,0,14,2,12,2,2,0,12,0,12,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.049622,0
11020983,-9.44656,-1.65188,7.79468,5.537,193.70642,593.7309,51513.6302,3.6161446,6.9873053,0.613918,0.006293390108192,0,2,5,0,0,0,0,14,2,14,0,2,0,14,0,16,0,0,7,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.077235,1
11062613,-9.40045,-0.82634,8.57411,4.895,138.63288,150.938,24262.8903,4.7063013,7.8647841,0.859424,0.01354523312832,0,0,2,0,0,0,0,18,2,13,3,2,0,13,0,14,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0.040827,0
11105652,-9.13171,0.02764,9.15935,2.764,137.47696,106.2263,18709.95734,5.9992807,18.5498747,0.175441,0,1,3,0,1,0,0,0,5,5,7,3,4,2,5,0,6,1,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.017322,0
11105839,-9.17504,-0.43864,8.7364,4.252,142.62728,50.5439,16935.10957,4.7168753,8.2439118,0.660636,0.010074821435028,0,0,3,0,0,0,0,8,2,8,2,2,2,6,0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.026777,0
11126547,-8.79142,-0.05196,8.73946,2.591,141.24644,137.0695,17976.89497,5.0063991,8.2914745,0.691877,0.015141688879465,0,0,0,0,0,0,1,20,0,16,0,0,0,16,0,17,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.028504,0
111435,-10.2393,-1.90261,8.33669,4.536,161.44089,201.0182,19943.35831,4.2861995,14.9010795,0.061666,0,0,2,6,0,0,0,0,14,2,14,2,2,0,14,0,16,0,0,6,6,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.001857,0
11147991,-8.41141,-1.59508,6.81633,3.823,156.03885,525.2244,26523.96628,2.5315047,5.8555853,0.241461,0.001910046608646,0,0,3,0,0,1,0,8,2,7,2,3,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.315883,1
11195803,-8.89608,-2.19432,6.70176,4.643,187.43724,786.8462,82881.73317,2.7288251,5.0059308,0.308871,0.019645602094073,0,4,0,1,0,1,0,3,3,8,1,3,4,4,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.205665,1
11275962,-9.39929,-0.76387,8.63542,4.941,163.06372,66.9245,17042.58873,4.8730067,9.1707613,0.451128,0.006310534066877,0,1,3,0,0,0,0,13,2,16,0,0,2,14,0,14,2,0,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
1133517,-8.83581,-0.9986,7.83721,3.387,201.79828,476.6095,41519.52875,4.1785045,9.4519636,0.258489,0.00264606331201,0,0,6,0,0,0,0,13,1,16,2,0,4,12,0,14,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1133520,-8.58383,-0.96042,7.62341,2.54,206.0037,568.2554,51064.98487,4.0283908,8.9413143,0.382342,0.002646421345824,0,0,2,0,0,2,0,16,0,14,0,2,0,14,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0
11352,-8.33713,-1.13119,7.20594,3.879,178.11646,459.5623,38648.39746,3.7980508,6.9014299,0.353711,0.010775355535448,0,4,0,1,0,1,0,3,3,6,1,3,2,4,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.139248,1
11353,-8.12013,-1.11173,7.0084,1.116,179.75249,760.4763,40818.1792,3.7236845,6.9110001,0.351613,0.010298979929532,0,0,2,0,0,0,0,16,0,13,3,0,0,13,0,14,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.137527,1
11469371,-9.35419,-0.56209,8.7921,3.331,138.32103,260.1642,10902.98215,4.1487802,10.3761734,0.645458,0.001888917628422,0,0,2,0,0,0,0,16,0,13,3,0,0,13,0,14,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0
11470450,-8.99129,0.02547,9.01676,1.731,206.48717,77.6463,25541.77678,5.3069335,8.5737188,0.674603,0.015060166492817,0,0,2,1,0,0,0,8,2,12,3,2,6,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.022335,0
114754,-8.17041,-1.28207,6.88834,0.026,194.77859,6.9846,88562.25403,3.4852419,6.3552542,0.678016,0.0095824521,0,3,6,0,0,4,0,9,3,11,0,6,1,10,0,12,0,0,0,6,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0
115103,-8.98638,-0.8319,8.15448,4.702,172.86848,514.984,32208.76351,3.9685643,8.6260432,0.313353,0.004193475524703,0,0,4,0,0,0,0,14,2,12,2,2,0,12,0,12,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0
115200,-8.48615,-0.54624,7.93991,3.224,177.33529,385.5138,35946.1246,4.0501519,7.6995008,0.439928,0.007809182669376,0,0,4,0,0,0,0,10,4,7,3,4,1,6,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.047017,0
11521152,-9.40198,-0.72148,8.6805,5.128,150.61975,119.1902,22730.6215,4.8244632,8.0366135,0.833836,0.013170734380992,0,0,3,0,0,1,0,8,2,9,2,4,3,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0.03574,0
115222,-8.59483,-0.93794,7.65689,8.643,176.1058,251.0238,45992.93147,3.9770668,8.2580698,0.319994,0.003793608955598,0,2,3,0,0,0,0,8,2,12,0,3,3,9,0,10,0,0,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0
115372,-9.51911,-1.05618,8.46293,5.613,151.02411,325.0235,15536.72975,4.3935021,8.3005926,0.253758,0.0142898092092,1,3,2,0,0,0,0,9,3,13,1,2,3,10,0,12,1,0,4,2,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.026788,0
11586510,-8.93001,-1.56455,7.36546,1.159,175.34754,610.0838,32174.97491,3.7963545,8.1164433,0.544722,0.004291544377614,0,0,2,0,0,0,0,17,1,18,0,0,2,16,0,16,2,0,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.000534,0
116929,-9.47183,-1.79686,7.67497,5.198,125.77943,313.1226,15485.1345,3.3765341,9.8449679,0.157216,0,0,0,2,0,0,0,0,17,1,18,0,0,2,16,0,16,2,0,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
1177871,-8.93924,-1.34789,7.59135,3.393,220.79021,57456.7353,32793809.2934,4.1797806,14.105226,0.095562,0,0,0,2,1,0,0,0,16,0,15,3,0,2,13,0,14,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0
1177872,-8.88907,-1.32767,7.5614,3.941,228.67183,73753.2802,45481959.25381,4.1882372,14.114543,0.095716,0,0,0,2,0,0,1,0,6,0,6,5,1,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1177873,-9.02526,-1.21979,7.80547,2.895,222.82278,61654.8924,35222172.27712,4.4474034,15.2912699,0.043198,0,0,0,2,0,0,0,0,15,0,11,4,0,1,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0
1177875,-8.69846,-1.24334,7.45512,4.479,215.88543,56882.5598,32078314.47462,4.1663473,13.9678641,0.098536,0,0,0,2,0,0,0,0,15,0,11,4,0,1,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0
11798,-8.82911,-1.38528,7.44383,2.215,197.48167,804.359,61602.7503,3.7106698,8.0957824,0.202224,0,0,2,3,0,0,0,0,10,1,14,4,0,3,8,3,8,2,0,3,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
11877,-9.185,-0.74991,8.43509,5.612,122.56472,390.1644,12710.56118,3.6837763,13.6351248,0.029801,0,0,1,1,1,0,0,0,8,2,14,2,1,5,9,0,10,3,0,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
119308,-8.87302,-0.87395,7.99907,3.082,174.37913,471.4464,37019.91079,3.9621148,8.6248363,0.320657,0.00425209630561,0,0,1,1,0,0,1,11,1,9,4,0,2,7,0,11,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
11966259,-8.82683,-0.8696,7.95723,2.492,168.32403,66.519,28180.92367,4.4411437,7.1771358,0.531983,0.014448261168846,0,0,2,0,1,0,0,15,0,11,5,0,2,9,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0.075461,1
12008984,-8.98039,-0.82297,8.15742,3.272,199.29377,468.5728,33368.20221,5.6898404,13.5170943,0.166917,0,0,0,3,0,0,0,0,8,2,7,2,3,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
12008985,-9.25533,-0.95894,8.29639,4.569,199.58198,138.9605,26736.23594,5.1324,9.6205637,0.541018,0.004322984915348,0,2,3,0,0,0,0,9,3,13,2,1,1,12,0,6,0,0,3,3,5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.003959,0
1204360,-8.55326,-1.18117,7.37209,3.858,189.84099,260.0441,32353.7527,4.9106587,15.7258547,0.016273,0,1,0,2,1,0,1,0,6,0,8,5,1,4,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1207367,-8.84295,-1.1459,7.69705,3.504,206.17388,620.9879,39208.14971,3.8319383,11.5906946,0.025539,0,0,0,2,1,0,0,0,8,2,8,2,2,2,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.000821,0
12076122,-9.04537,0.11118,9.15655,5.734,128.26689,97.6289,10229.98544,5.2758177,12.9944034,0.513742,0.003101954189136,0,0,1,0,0,0,0,17,1,15,0,1,0,15,0,14,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
121004,-8.2004,-0.91555,7.28485,5.497,214.85677,189.0723,37510.0782,3.9035131,6.5205264,0.405559,0.017174909777486,0,0,1,0,0,0,1,10,0,6,3,0,0,6,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.137036,1
1213077,-8.18419,-0.87873,7.30546,2.299,212.12431,786.4681,77207.48982,3.6592788,9.2288883,0.28342,0.001855277298785,0,0,3,1,0,0,0,10,4,10,3,4,4,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0.064941,1
121659,-9.40462,-1.95839,7.44623,2.217,164.52579,892.1908,48535.79295,3.4654781,10.3508893,0.251364,0,0,0,3,0,0,0,0,12,6,9,4,4,0,9,0,6,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.000577,0
1224201,-8.70219,-1.15443,7.54776,6.752,192.6814,324.3443,30025.64514,2.4774824,6.4360165,0.044554,0.005474678439745,0,2,2,0,0,0,0,13,2,12,2,2,0,12,0,14,0,0,4,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.072131,1
12267491,-8.54576,-0.13384,8.41192,5.47,186.943,361.6776,22516.50445,4.7398547,8.2953645,0.573022,0.01270987919161,0,0,2,0,0,0,0,10,0,12,4,0,0,8,4,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.013261,0
12275330,-9.58544,-1.82622,7.75922,7.979,191.37214,683.7974,51743.75221,3.6200971,6.5646966,0.632696,0.00936411549709,0,2,6,0,0,0,0,14,2,14,2,2,0,14,0,16,0,0,6,6,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.085962,1
123071,-8.73277,-1.19327,7.5395,6.934,120.37815,327.7951,17099.08979,3.4934074,10.5545591,0.192486,0,2,4,0,0,0,0,0,6,6,13,2,1,2,11,0,8,1,1,0,0,7,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12321831,-8.94277,-0.22066,8.72211,5.017,123.41775,167.7763,10269.23056,4.9307687,8.4087348,0.508513,0.01514646611816,0,3,0,1,0,2,0,4,4,10,1,4,4,6,0,8,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0.012594,0
12330980,-9.6018,-0.61851,8.98329,5.248,146.08617,107.4965,16345.12138,4.9256914,9.3808073,0.664313,0.005894377592523,0,0,2,1,0,0,0,8,2,10,2,2,4,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.001344,0
1236689,-9.26958,-1.30693,7.96265,7.623,173.90106,631.7695,53404.93247,4.6198509,17.3754173,0.070585,0,0,0,1,0,0,0,0,16,0,13,2,1,1,12,0,14,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0
12520314,-8.85001,-0.80478,8.04523,1.314,183.44194,460.7935,59526.54384,4.0112262,7.7718623,0.722654,0.005686846068992,0,0,1,0,0,0,0,16,0,12,3,0,0,12,0,14,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.021633,0
12581254,-9.33269,-1.88125,7.45144,6.371,193.27778,1045.0112,99511.89714,3.0996135,8.3361704,0.401827,0.003160345467303,0,0,1,0,0,0,0,16,0,12,3,0,0,12,0,14,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0
12586187,-8.11274,-1.21434,6.8984,0.52,159.76148,109.909,14911.74907,3.1314003,4.4398608,0.252806,0.044155423802886,0,0,4,0,0,0,0,14,2,12,2,2,0,12,0,12,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.38695,1
12605,-8.345,-1.45489,6.89011,0.493,188.48006,1526.2,68430.94296,3.5273602,7.0948577,0.43162,0.007293711694433,0,0,4,0,1,0,0,12,2,7,5,3,1,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0.000211,0
12724852,-10.10288,-1.48256,8.62032,1.508,126.83928,225.7181,12574.52552,4.6443823,10.090249,0.433207,0.00353537149182,0,0,2,0,0,0,0,16,0,16,0,2,2,14,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0.039632,0
12756195,-9.80205,-1.13199,8.67006,1.073,164.12847,497.3651,19215.22147,4.8351572,9.7697326,0.506905,0.005266618257961,1,3,0,1,0,0,0,6,6,10,2,3,2,8,0,8,1,0,0,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.005167,0
12756203,-10.04991,-1.21423,8.83568,6.868,158.50584,199.5476,13742.33824,4.7179678,8.773483,0.616883,0.010479999767297,0,0,2,0,0,0,1,12,2,7,3,2,0,7,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.012915,0
1282460,-9.22507,-0.59384,8.63123,3.355,123.01378,325.0631,17994.50684,4.5318513,9.5624972,0.406762,0.005565427071204,0,2,2,0,0,0,0,14,3,17,0,0,1,16,0,16,1,0,6,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0
128646,-9.29349,-1.05409,8.2394,4.181,107.18712,234.2291,9947.16305,4.3925621,7.2450087,0.271531,0.018365366836454,0,0,3,0,0,0,0,8,2,9,2,3,3,6,0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
128832,-8.24869,-0.94091,7.30778,1.466,182.81759,873.6516,63435.44625,3.6475283,8.3470604,0.544698,0.00412497650696,0,0,4,0,1,1,0,12,2,8,5,4,2,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0.013898,0
12946084,-9.54046,-0.47178,9.06868,4.191,174.65971,104.5206,14894.37562,4.9567625,11.3412767,0.421657,0,0,0,4,0,1,1,0,12,2,8,5,4,2,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0.015254,0
129906,-8.11822,-1.11296,7.00526,2.573,224.28831,193.5072,98598.97392,3.5367855,6.4877227,0.793072,0.008708831438054,0,1,2,0,0,0,1,8,3,6,5,2,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
130624,-7.95698,-0.7224,7.23458,3.006,196.84608,485.667,16631.5023,2.0566076,4.4330959,0.11854,0.003763997963045,0,0,1,0,0,0,0,17,0,14,2,0,0,13,1,14,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.385602,1
13082332,-9.45812,-1.28056,8.17756,2.636,204.81578,13855.341,3739208.74645,4.1536657,8.0552441,0.686819,0.009256504567133,0,1,5,0,0,0,0,15,3,13,2,3,0,13,0,14,0,0,7,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0
13082333,-9.49754,-1.42181,8.07573,2.652,200.96555,21476.2792,8039339.83665,3.8656306,7.76848,0.472112,0.007579866717505,0,0,2,1,0,0,0,8,2,10,2,3,4,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0
13120047,-10.00069,-0.80121,9.19948,3.688,146.74622,112.7573,13078.01797,5.0814398,14.2118955,0.230732,0,0,2,0,1,0,1,0,3,3,6,2,3,2,4,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009422,0
13161259,-8.57134,0.95396,9.5253,1.307,120.90791,41.8285,4495.56401,4.1177539,6.9353022,0.099395,0.026398765780381,0,2,3,0,0,1,0,13,2,12,0,4,0,12,0,14,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0.034662,0
13164549,-9.10169,-0.70303,8.39866,5.302,202.70371,591.4452,25304.08821,5.3026557,14.7562619,0.002982,0,0,0,1,0,0,0,0,17,1,14,1,1,0,14,0,14,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0
132584,-8.32516,-0.62744,7.69772,4.211,183.16759,292.8903,31427.7141,3.3127904,14.0818209,0.018846,0,0,0,0,0,1,0,0,20,0,14,4,0,1,13,0,17,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0.01989,0
13287597,-7.78169,-1.4874,6.29429,0.759,224.24402,177.255,49918.33503,2.7870041,3.9559888,0.251851,0.04772701739522,0,0,3,0,1,0,0,15,4,9,4,4,0,9,0,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.424779,1
13555739,-8.9084,-0.56928,8.33912,2.437,139.64449,163.0879,18382.98603,4.3018404,9.0822372,0.373157,0.007419906647654,0,0,3,0,0,0,0,14,2,9,4,2,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.018286,0
13601712,-8.8638,-1.43293,7.43087,3.45,203.12741,543.7757,39190.50418,3.4959796,10.8216031,0.000738,0,0,0,2,1,0,0,0,8,2,10,3,2,4,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0
136051,-8.42265,-1.10967,7.31298,2.43,207.81847,471.5315,67105.76791,3.349863,6.7360408,0.508852,0.005340041853848,0,0,3,1,0,0,0,8,2,11,2,2,5,6,0,6,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.002152,0
136238,-8.09635,-1.2654,6.83095,0.683,193.97767,175.2079,27552.51406,3.3751452,5.8652205,0.334089,0.029130017068032,1,0,2,0,0,0,0,8,2,13,0,0,1,12,0,6,0,1,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.19843,1
136611,-8.8019,-0.81859,7.98331,0.477,134.75549,91.4204,8469.31062,2.4555344,6.9601693,0.084843,0.00263086721232,0,2,1,0,0,1,0,10,4,10,3,4,1,9,0,6,0,0,5,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.1096,1
13731,-9.24526,-1.63155,7.61371,8.288,197.52201,430.3613,58542.42901,4.2137823,13.4643236,0.163061,0,0,0,2,0,0,0,0,16,0,12,4,0,0,12,0,14,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0
137459,-9.08413,-1.50164,7.58249,4.982,161.20959,339.8604,17072.47081,3.3247122,8.3223048,0.220336,0.00396090233449,0,0,2,0,1,0,0,15,0,11,5,0,2,9,0,13,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0.000689,0
137460,-9.05722,-1.57288,7.48434,2.353,150.67839,497.9109,16111.03801,3.3669984,8.4893683,0.28684,0.004407993268998,0,0,2,0,1,0,0,15,0,12,4,0,2,10,0,13,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0.001038,0
138788,-7.72646,-0.80944,6.91702,3.156,230.57187,1032.9259,80573.05606,3.0404153,6.7094474,0.374238,0.00341355540941,0,1,3,0,1,0,0,12,2,11,4,1,1,10,0,13,0,0,2,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
139143,-8.34987,-1.35896,6.99091,2.969,177.57193,55.077,25009.86613,3.4266603,5.739622,0.395049,0.040836710352903,1,3,0,1,0,0,0,4,4,9,4,2,4,5,0,6,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.254885,1
140252,-8.30888,-0.75734,7.55154,0.434,220.82026,58.4881,24491.30687,2.3719647,6.2044055,0.112073,0.002635856181548,0,1,4,0,0,2,0,9,3,7,2,5,0,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.217161,1
1403696,-8.79966,-2.01939,6.78027,1.261,175.99217,629.0655,41005.6532,3.4299496,7.4302914,0.274987,0.005411638555546,0,0,2,0,1,0,0,15,0,11,5,0,2,9,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0.030413,0
140391,-8.86182,-0.65691,8.20491,1.463,160.34641,290.7475,42427.74608,4.2221432,13.4906031,0.189415,0,0,0,1,1,0,0,0,16,0,15,3,0,2,13,0,14,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.00931,0
