,PubChem ID, E(LUMO/PM6) [eV],n, DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageGamma [A.U.],NaasC,NaasN,NaaS,nBM,nDB,nN,nO,nCsp3,nCsp,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR06, S1(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), DiradicalCharacter(PUHF),OK
443,2737100,-1.95234,3.480195,4.831,186.91511,54332.33234,0,0,0,4,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.642067,0.065997,0.01143607,0.22405,1
444,2741260,-1.17131,4.09995,5.815,186.33353,18885.50298,2,0,0,10,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2883274,0.141774,0.0,0.0,0
445,2741351,-1.02142,3.888355,3.303,154.82455,21732.78178,2,0,0,10,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7192469,0.037507,0.0,0.0,0
446,2749037,-1.36865,3.84177,6.703,204.92664,91940.63266,1,0,0,12,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.277675,0.00075,0.0,0.0,0
447,2749831,-1.34637,3.939545,5.992,131.12122,18364.14692,3,0,0,9,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.7990856,0.00354,0.0,0.0,0
448,2750394,-0.64815,4.17843,3.177,204.46418,51011.27918,0,0,0,5,5,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6761317,0.006016,0.0,0.0,0
449,2750509,-1.28045,3.99126,3.604,162.23247,53024.11331,2,0,0,8,2,2,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.6493158,0.015183,0.0,0.0,0
450,2750510,-1.36384,3.910455,5.659,143.77009,18738.31662,0,0,0,3,3,5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7708445,0.003586,0.0,0.0,0
451,275106,-1.5684,3.45286,1.978,185.30821,34125.07545,0,0,0,2,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7902585,0.016804,0.0,0.013583,0
452,2751986,-1.61165,3.91412,1.592,145.12188,14381.04096,3,0,0,9,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2236478,0.008041,0.00366291,0.039461,0
453,2752454,-1.65188,3.89734,5.537,193.70642,51513.6302,3,0,0,9,3,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5100387,0.532884,0.00652612,0.077235,1
454,2752779,-0.71845,3.748435,3.552,189.2162,42068.94864,2,0,0,9,3,6,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.1816646,0.314484,0.01442868,0.082752,1
455,2752781,-0.55895,3.6805,5.78,221.58157,66889.40312,2,0,0,8,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.9728006,0.372901,0.01200986,3e-06,0
456,2753353,-0.59603,4.08893,2.565,142.50326,17536.36872,0,0,0,4,4,1,3,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3343308,0.000202,0.0,0.0,0
457,2755140,-0.92172,4.08209,3.259,151.0089,16948.10422,3,0,0,12,2,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,3.3067463,0.001535,0.01790535,0.023368,0
458,2755877,-1.67456,3.76766,4.87,179.2433,18768.0619,2,0,0,9,3,1,3,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2.5272208,7.1e-05,0.0,0.000588,0
459,2756532,-0.52174,4.05597,2.354,160.53791,18433.84355,0,0,0,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3.2588646,0.000412,0.0,0.0,0
460,2759230,-0.58074,4.484505,3.173,117.14019,9827.66705,4,0,0,11,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,4.6296648,0.003701,0.0045199,0.013108,0
461,2762522,-2.09308,3.855745,6.588,136.10119,18174.53813,2,0,0,8,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2.8353603,0.00202,0.0,0.0,0
462,2763573,-1.76717,3.525705,4.436,173.04178,52296.27375,3,0,0,10,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8227301,0.222189,0.0,0.058583,1
463,2764124,-1.3842,3.902115,4.319,154.88556,44553.64404,0,0,0,5,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6092779,0.108857,0.00550956,0.0,0
464,2767334,-1.44055,3.950785,1.873,164.75607,28662.91134,4,0,0,9,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,3.7973216,0.094513,0.0,0.0,0
465,2767335,-1.38129,3.91388,5.164,166.05382,35478.8191,3,0,0,9,3,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7671934,0.109439,0.0,0.0,0
466,2771611,-1.56643,4.02157,3.13,145.37445,20037.64307,1,1,0,15,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2.6055744,0.013056,0.0,0.0,0
467,2772961,-2.01239,3.66698,5.242,141.14544,209669.93493,1,0,0,7,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7660493,0.137268,0.01204759,0.08617,1
468,277439,-1.09907,4.07311,6.146,148.33707,17459.82876,0,0,0,5,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7427581,0.253777,0.01466305,0.048963,0
469,2776934,-1.24946,3.57083,8.128,174.71654,43830.87681,0,0,0,4,4,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7618623,0.034422,0.0,0.02678,0
470,2781263,-1.89287,3.902515,1.794,156.6867,13038089.26785,2,0,0,12,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0037414,0.120987,0.02995379,0.0,0
471,2785666,-1.38011,4.10861,8.064,168.56579,25339.07732,2,0,0,10,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.652572,0.018224,0.0,0.0,0
472,2786573,-1.49051,4.05369,9.74,145.08654,25854.96379,0,0,0,6,6,5,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.7599424,1.4e-05,0.0,0.0,0
473,2793714,-1.92151,3.71279,2.122,202.33045,81078.04988,3,0,0,11,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,2.9830326,0.004586,0.0,0.11215,1
474,2795439,-1.33412,4.059075,4.099,146.64827,17688.56049,0,0,0,4,4,1,3,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.7116768,0.014687,0.0,0.0,0
475,279590,-0.62956,3.706295,0.85,209.459,85009.92459,0,0,0,5,5,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.840944,0.23048,0.0,0.0,0
476,2798480,-1.75101,3.60707,4.183,176.57627,47881.45501,2,0,0,16,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1302808,0.294927,0.0,0.069129,1
477,279887,-1.43626,3.782815,3.668,157.37463,47515.73338,3,0,0,16,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3.5295748,0.001852,0.0,0.0,0
478,2799575,-0.9978,3.83248,8.202,184.65495,32739.51729,3,0,0,10,4,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3.5244275,0.190575,0.0,0.059987,1
479,280002,-1.78149,3.684295,5.579,168.96302,59013.23195,2,0,0,10,4,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.1981739,0.000375,0.0,0.005661,0
480,2804768,-1.2487,3.92723,4.629,172.63067,20664.13037,2,0,0,10,4,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.7799487,0.020871,0.0,0.0,0
481,2805004,-1.43554,4.096405,4.687,170.48005,33863.95753,3,0,0,14,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.8340262,0.005003,0.0,0.017123,0
482,2805422,-0.46826,3.876595,6.48,167.34556,47999.84621,3,0,0,14,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.8218603,0.000131,0.0,0.011887,0
483,280616,-1.81741,3.508145,1.856,165.12918,26972.94333,5,0,0,8,1,3,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2.8596837,0.001302,0.0,0.015691,0
484,2806955,-1.1882,3.75617,5.038,186.9363,27656.93594,0,0,0,3,3,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3423813,0.0003,0.0,0.0,0
485,2809315,-1.27522,4.176485,3.215,155.59227,26088.64987,2,0,0,14,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.7332909,0.018096,0.0,0.0,0
486,2809319,-1.60861,3.882905,5.52,170.51668,23543.32255,2,0,0,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.8407449,0.000831,0.0,0.0,0
487,2817230,-1.14144,3.76499,1.442,209.59759,68152.03627,6,0,0,14,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3.0968951,0.012486,0.0,0.001537,0
488,282027,-0.66964,3.86576,1.904,108.53728,12187.15348,3,0,0,12,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2.893641,0.128969,0.01115535,0.060935,1
489,2825430,-0.76085,4.000775,4.167,179.13752,23692.50462,0,0,0,4,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7729452,0.0044,0.0,0.0,0
490,2825993,-0.9117,4.11764,5.174,192.91344,55482.84263,2,0,0,9,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.6347552,0.000339,0.0,0.0,0
491,2829622,-0.74512,4.08399,5.838,177.24746,19688.04292,3,0,0,13,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2.7707147,0.00484,0.0,0.0,0
492,2830775,-2.79409,3.32487,9.07,141.48516,5224.23284,3,0,0,13,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2.4705592,0.136219,0.00571751,0.0,0
493,283477,-1.03502,3.83366,2.255,174.15671,34789.86717,4,0,0,9,3,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3.4723064,0.144574,0.0,0.0,0
494,2836612,-1.8052,3.624845,12.126,180.23311,23758.88195,0,0,0,22,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.8785251,0.339073,0.01907582,0.14833,1
495,2837745,-2.05405,3.371805,1.845,217.8629,126665.44308,2,0,0,13,3,5,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.5455781,0.220471,0.01816034,0.0,0
496,2838129,-1.41672,3.69744,3.696,190.58837,69720.34796,3,0,0,17,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2.7235192,0.21048,0.0,0.054192,1
497,2838177,-1.12088,3.80722,5.14,194.85406,44964.12848,3,0,0,14,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.7240371,0.004454,0.0,0.0,0
498,2838217,-1.10595,3.796245,4.83,194.36573,38641.09547,3,0,0,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2.6964263,0.035592,0.0,0.0,0
499,2838371,-1.30661,3.813425,4.998,185.3947,50018.49521,2,0,0,11,5,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.8099102,0.02222,0.0,0.0,0
500,2840268,-1.34332,3.69997,3.037,192.88389,47403.88288,3,0,0,14,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.8898273,9.5e-05,0.0,0.0,0
501,2843821,-0.31776,4.661805,5.927,118.74545,7186.15707,1,1,0,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3.873945,0.002536,0.0,0.000707,0
502,2844183,-2.41013,3.768015,2.76,182.81569,207083.07416,3,0,0,16,0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3.1970413,0.000302,0.0,0.062473,1
503,2852583,-1.55218,3.81592,4.76,148.1056,23561.44684,4,0,0,15,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2.8689462,0.000255,0.0,0.0,0
504,2858619,-2.50383,3.51642,3.307,201.23066,171427.68834,3,0,0,9,3,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.8768407,7e-06,0.0,0.0,0
505,286295,-1.92155,3.92746,3.211,174.27677,57480.56576,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31953,0.001,0.0,0.031816,0
506,286368,-1.26371,3.591675,5.5,170.15535,28041.76003,0,0,0,2,2,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6242444,0.067992,0.0,0.051413,1
507,286497,-0.96938,3.68749,1.173,190.06262,80756.28858,0,0,0,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5387116,4.8e-05,0.0,0.009769,0
508,2866875,-0.89161,4.01295,5.567,175.00925,24014.93803,3,0,0,13,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.8081047,0.004759,0.0,0.0,0
509,287242,-0.96245,4.2573,2.344,118.70068,16743.52997,4,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.6396242,0.001969,0.0,0.0,0
510,287331,-1.55576,4.4378,4.925,132.22584,23599.66327,4,1,0,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8535964,5.8e-05,0.0,0.0,0
511,2874685,-1.5147,4.198045,4.302,164.13523,17874.27014,2,0,0,8,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7722882,0.005093,0.0,0.0,0
512,288109,-0.74823,3.88159,1.66,183.08443,49632.00093,4,0,1,13,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3966644,0.025997,0.0,0.09564,1
513,288299,-0.72007,3.73136,3.195,168.73077,14926.38684,2,0,0,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.256631,0.043241,0.0,0.070386,1
514,288909,-1.68488,3.63877,3.269,134.27574,19174.75409,4,0,0,14,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2.7402998,2.7e-05,0.0,0.0,0
515,289374,-1.39704,3.926695,6.769,146.16734,23268.7849,3,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.8231144,5.9e-05,0.0,0.0,0
516,289826,-1.11262,3.877485,4.449,179.6974,26221.8173,0,0,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.9101433,0.013637,0.0,0.12674,1
517,289847,-1.02523,4.029635,1.308,129.93982,22539.82777,2,0,0,9,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.8406184,0.156278,0.0,0.0,0
518,2898581,-0.96682,4.03708,6.606,174.89526,29864.88461,3,0,0,9,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.7540233,0.055686,0.0,0.0,0
519,290341,-0.83081,3.74417,2.739,174.34425,35480.22773,2,0,0,9,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.2697892,0.303833,0.01505532,0.081911,1
520,290432,-0.44013,4.259985,3.084,167.43405,22331.57266,2,0,0,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4684809,0.000123,0.0,0.0,0
521,2904927,-1.26198,4.21918,5.563,169.08969,50785.11589,4,0,0,13,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.422444,0.002001,0.00340836,0.008637,0
522,29049,-2.15789,3.83814,6.676,131.08875,16479.69215,0,0,0,5,5,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.04974,0.107866,0.0591404,0.279025,1
523,2912030,-1.82068,3.84154,8.882,164.68995,30613.41473,5,0,0,15,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2.7483173,0.056395,0.0,0.0,0
524,291352,-1.555,3.737935,8.031,147.18847,31691.04055,2,1,0,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2.7450457,0.005124,0.0,0.013836,0
525,292080,-1.53854,3.77074,5.283,192.33319,37668.619,2,0,0,10,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2.9895985,6.8e-05,0.0,5.3e-05,0
526,2921509,-1.11586,3.786845,5.793,180.70832,44211.4456,2,0,1,11,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7035228,9.7e-05,0.0,0.0,0
527,292706,-1.01341,3.86631,4.28,184.23772,22693.20532,3,0,0,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.6926429,0.002053,0.0,0.0,0
528,2942759,-0.62426,4.11265,8.744,180.17519,30690.65689,3,0,0,9,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.7140849,0.036635,0.0,0.004953,0
529,294486,-1.69868,3.55147,13.112,180.04043,1313459.59672,2,0,0,12,1,2,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2.7770378,0.003958,0.0,0.027712,0
530,2973724,-1.33379,3.694615,10.114,184.57769,74059.97262,3,0,1,12,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9235166,7.7e-05,0.0,0.035625,0
531,29757,-1.22809,3.892535,7.218,120.74813,21583.66061,2,0,0,8,2,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2.815328,8.3e-05,0.0,0.0,0
532,2984048,-0.10508,3.932125,7.701,186.04446,45068.46,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7061449,0.007502,0.00442338,0.0,0
533,298497,-1.23884,3.36643,0.54,191.45986,34725.49237,2,0,0,16,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2.6308111,9e-05,0.03109478,0.251013,1
534,298514,-0.94833,4.196675,6.167,108.38065,7764.41769,3,0,0,12,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.8388955,0.002711,0.0,0.0,0
535,3000245,-0.59317,3.8195,8.696,133.76645,22567.46915,3,0,0,14,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.759646,0.000834,0.00927178,1.7e-05,0
536,3000587,-0.90722,3.84284,6.002,160.06665,42170.1733,3,0,0,16,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5406429,0.001056,0.0,0.0,0
537,3001378,-1.56918,3.66217,4.404,189.63959,43995.56412,0,0,0,4,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.4360361,0.007873,0.00578688,0.0,0
538,3005875,-2.14387,3.693845,6.964,181.94413,52731.88376,2,0,0,10,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7378014,2.2e-05,0.0,0.0,0
539,3009057,-1.18856,4.260245,5.849,91.62988,16692.45512,3,0,0,10,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8806902,0.003878,0.0,0.0,0
540,3010850,-1.49703,3.901005,3.668,193.95546,43094.2347,2,0,0,9,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.3435771,0.280731,0.0,0.153162,1
541,3014123,-0.81172,3.97567,3.867,180.02909,39235.84391,2,0,0,12,1,2,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.2476501,0.000857,0.0,0.0,0
542,301724,-1.48932,4.206905,7.268,145.78952,113410.29728,4,0,0,14,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0504987,0.000244,0.0,0.002751,0
543,3025911,-1.2613,3.47441,1.447,210.21253,23351.47781,3,0,0,12,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3.0080345,0.068788,0.0,0.15688,1
544,3027524,-1.78703,3.497825,7.174,120.57789,20650.99135,2,0,1,10,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5503672,0.001084,0.00201218,0.795774,0
545,3029201,-1.50982,3.968055,3.804,162.04542,36699.17307,3,0,0,12,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.3513837,0.005594,0.0,0.020361,0
546,3036225,-0.77587,3.752195,2.768,195.80839,95696.29763,2,0,0,9,3,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6042613,0.008022,0.0,0.0,0
547,3044609,-1.16373,3.65265,4.19,166.15583,50023.02653,2,0,0,11,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3.1139417,0.000158,0.0,0.0,0
548,3056882,-0.822,3.467375,1.99,166.94273,20035.7083,4,0,0,15,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.1885936,0.066118,0.0,0.078521,1
549,3080039,-0.88025,3.699645,3.422,201.86465,84775.16551,2,0,0,9,3,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.1132232,0.058922,0.0,0.014364,0
550,308112,-2.24,3.53917,1.465,159.8549,34852.81639,1,0,0,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.5620681,0.001171,0.0,0.263872,1
551,308716,-1.26298,3.801335,3.068,180.30022,52277.55196,0,0,0,6,3,4,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5878218,0.546797,0.01162844,0.089728,1
552,3093653,-1.25578,3.55943,1.796,135.96269,24474.25195,2,0,0,16,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.9448259,0.087349,0.02867376,0.124343,1
553,30939,-1.22951,3.455545,1.243,239.5318,394184.21157,3,0,0,8,2,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3.6254653,0.010726,0.01852329,0.0,0
554,3094162,-2.21627,3.716425,1.133,155.842,36122.7384,1,0,0,10,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7799262,0.003485,0.0,0.0,0
555,310049,-0.56602,4.24485,2.603,109.37873,12444.58212,2,0,0,13,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0943541,0.066823,0.01133326,0.022461,0
556,310601,-1.21589,3.18902,4.251,220.56434,95853.38057,4,0,0,15,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.9162596,0.097917,0.0,0.15934,1
557,3118069,-1.52759,3.928195,7.691,194.3229,55410.22256,4,0,0,15,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.783095,0.003704,0.0,0.0,0
558,311836,-0.89062,3.93147,1.971,174.02847,26575.13801,1,0,0,12,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.5337979,0.089604,0.0,0.050976,1
559,311856,-1.59077,3.86843,3.977,152.63597,29396.75992,5,0,0,17,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7632187,0.000567,0.0,0.0,0
560,311905,-0.5703,3.600445,0.634,193.04272,13071.51929,0,0,0,4,4,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.4252454,0.035507,0.00844978,0.027621,0
561,312577,-1.54354,3.744815,3.39,162.98557,23297.66306,4,0,0,13,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2.8011373,3.1e-05,0.0,0.002519,0
562,3134521,-0.93647,3.73298,6.146,173.89835,82527.703,3,0,0,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.0459714,0.003383,0.0,0.0,0
563,31420,-1.48082,3.29737,2.904,199.37821,49234.34825,4,0,0,8,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2.7676516,0.124395,0.0,0.0,0
564,3146030,-0.69418,3.77688,1.621,167.94671,48355.88949,3,0,0,13,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3.3094897,0.230861,0.0,0.034581,0
