,Unnamed: 0,PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.],NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz, S1(CAS2-1+CIS) [eV], S2(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), T1(CAS2-1+CIS) [eV], T2(CAS2-1+CIS) [eV], DiradicalCharacter(PUHF)
450,784,69914480,-9.14239,-2.19925,7.477,170.9352,1839.706,111070.92166,0,0,2,0,0,0,0,16,0,17,0,0,1,16,0,14,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.5513749,2.6948594,0.10104,0.0,1.14240120000022,1.81796790000022,0.240349
451,785,69914635,-9.17649,-1.96055,9.317,168.68553,1269.9536,79043.13729,1,1,2,0,0,0,0,9,3,16,0,0,2,14,0,6,1,1,4,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2.6998203,2.748464,0.074682,0.006188509475726,1.21971369999983,1.98820789999983,0.228941
452,786,69915948,-9.56268,-2.30941,4.574,164.84079,1515.9525,91596.20571,0,2,4,1,0,0,0,9,3,14,4,0,2,12,0,12,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2.5953067,2.7254531,0.073919,0.00664037889179,1.12430939999967,1.86495659999967,0.245951
453,787,69930327,-8.21663,-1.60654,3.557,212.83494,1185.9791,76435.54325,0,0,2,1,0,0,0,9,3,14,1,0,2,12,0,12,0,0,4,2,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.5588109,2.8472389,0.23726,0.014345741607164,1.36546699999963,2.42162959999963,0.254539
454,788,699723,-8.00505,-0.82983,2.787,187.35419,882.7412,31488.23155,0,0,7,0,0,0,0,12,0,14,3,1,1,13,0,12,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3.8076333,3.9438667,0.330066,0.009814018860433,1.97261920000028,2.69992120000028,0.087336
455,789,69989671,-9.66569,-2.52583,2.181,110.83105,334.824,11159.2005,0,0,4,0,0,0,0,11,0,12,4,0,4,8,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2.3242521,2.6124527,0.062014,0.002042832989244,1.18510969999988,2.29045489999988,0.07061
456,790,70026142,-8.08984,-1.60542,3.161,197.05545,1019.7282,89251.737,2,2,2,0,0,0,0,6,1,15,0,1,9,6,0,7,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2.5809764,2.9554662,0.102449,0.010601632659493,1.33563290000029,1.96376390000029,0.144165
457,791,70036914,-9.36201,-2.43304,1.941,197.17134,7256.4429,826142.03503,2,4,2,0,0,0,0,10,4,14,2,2,2,12,0,10,0,2,4,2,6,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.32985,2.8497569,0.001865,0.012999563884297,1.13983540000027,2.58553560000027,0.222059
458,793,70098456,-10.02568,-2.39614,6.693,137.75595,191.3941,14323.0089,0,5,0,0,0,0,0,5,5,9,2,1,2,7,0,10,2,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.7016283,3.0370061,0.001465,0.014152516570923,1.32115789999989,2.39631879999989,0.183496
459,794,70123457,-10.25543,-2.54822,4.049,99.74631,63.7594,7270.35101,0,7,0,0,0,0,0,5,5,12,2,1,5,7,0,10,3,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.5889994,2.8883211,0.00049,0.024364999674126,1.13526210000009,2.33864730000009,0.2213
460,796,70148323,-9.36672,-2.05463,5.449,181.06655,376.9605,7362.94885,2,2,2,0,0,0,0,8,2,12,1,2,2,10,0,6,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.4907771,3.6102299,0.033456,0.004631623219361,1.3914520999997,1.6849300999997,0.13152
461,799,70196944,-8.01569,-0.87776,2.121,164.55521,330.5727,38708.78172,0,2,2,0,0,1,0,14,2,15,1,2,1,14,0,14,1,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2.9074237,3.296024,0.076075,0.002355397732354,1.45938819999992,2.47871239999992,0.085708
462,800,70233593,-8.09566,-1.55122,3.339,189.50205,1218.3891,70586.87199,0,1,2,0,0,0,0,8,1,11,1,0,2,8,1,8,2,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.5074318,2.9756367,0.227795,0.014275699802522,1.30899390000013,2.36956250000013,0.238455
463,802,70253387,-8.76323,-1.80137,4.2,188.92239,222.7336,33346.34885,0,2,2,0,0,1,0,13,2,13,0,3,0,13,0,15,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3.8147174,3.8368649,0.140959,0.0,1.43297789999997,2.64190849999997,0.172849
464,803,70257494,-9.4916,-2.4497,7.634,156.49874,832.2808,38100.91491,0,1,2,0,0,0,0,7,1,11,1,0,3,8,0,8,2,0,4,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.8074005,2.9081711,0.095297,0.00331574660955,1.6497589999999,2.3884521999999,0.154764
465,806,70410425,-7.71548,-0.98491,2.255,143.82284,464.9256,13921.26679,0,6,0,0,0,1,0,7,7,13,1,2,0,13,0,14,0,0,0,0,13,8,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2.9098476,3.2165886,0.156638,0.065291548698852,0.610269300000255,2.46495630000026,0.290251
466,807,70443878,-9.21479,-1.8261,4.181,121.48455,199.4181,20657.29144,0,3,1,0,0,0,0,9,4,12,3,0,0,12,0,13,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2.2375449,3.9034714,0.011049,0.004735479451632,0.703176700000086,2.13581730000009,0.411245
467,808,70470509,-9.03057,-2.03914,4.297,181.041,252.9164,19346.04051,0,2,0,1,0,0,0,5,5,6,3,3,0,6,0,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5764085,2.6806635,0.073314,0.020653072836533,1.01070749999963,2.41207529999963,0.23464
468,809,70499014,-8.78697,-1.77557,4.36,171.67612,240.3422,21631.64298,0,2,1,0,0,0,0,14,3,13,2,1,0,13,0,16,0,0,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3.3214997,3.3682838,0.029683,0.022763105697781,1.42503279999983,2.30091569999983,0.233475
469,810,70507279,-7.84646,-1.09202,2.945,142.71136,319.4334,20542.49225,1,3,0,0,0,0,0,4,4,11,0,2,2,9,0,8,1,0,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.6869466,3.7013421,0.06897,0.026623032603236,1.00364910000008,2.08974930000007,0.271097
470,811,70536460,-8.67048,-2.27473,7.116,192.57625,901.283,20220.87569,0,1,3,1,0,0,0,7,1,12,3,1,5,7,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2.4803105,3.1204794,0.250799,0.045288270604368,0.818273299999873,2.39587429999987,0.369549
471,812,70541151,-9.23874,-1.82889,6.175,174.83199,154.8991,14054.03084,0,4,2,0,0,0,0,14,3,14,2,2,0,14,0,16,0,0,6,4,4,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2.5614972,2.7102896,0.077434,0.020096495831652,1.05566859999999,2.50797049999999,0.229788
472,814,70587616,-8.0007,-0.95866,1.153,222.84767,478.0253,36534.03604,0,1,2,0,0,0,0,8,2,11,1,1,1,10,0,6,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.0681326,2.7352403,0.030037,0.011097457359581,0.132741399999759,2.17568229999976,0.422732
473,815,70588177,-8.36896,-1.40759,7.067,142.1329,345.7685,20243.88334,1,4,0,0,0,3,0,5,5,11,0,6,3,8,0,8,2,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2.1003706,3.4674,0.022691,0.019759486324034,0.880884599999717,2.18489629999972,0.289513
474,817,70616162,-8.00202,-1.14257,10.494,141.65351,1771.2962,-33348.70251,0,2,0,0,0,2,0,1,1,6,1,2,2,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1.9339301,2.1618721,1e-06,0.04869862079597,0.223797200000035,2.73834370000004,0.394862
475,818,70616844,-8.60395,-0.85304,3.38,184.15493,108.5974,19968.67049,0,1,3,0,0,0,0,13,1,11,4,1,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3.1032876,3.8378185,0.162151,0.052549217051546,0.592822699999942,2.51436659999994,0.212047
476,819,70631747,-8.65091,-1.66263,5.041,146.02959,111.1946,17997.47344,0,3,1,0,0,2,0,9,3,11,0,4,1,10,0,10,1,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.8576219,2.2130388,0.013612,0.008302047096425,-0.119817100000091,0.944811399999909,0.261751
477,822,71057928,-7.8291,-1.15623,1.875,206.17343,367.2173,23719.34957,0,2,3,0,0,0,0,10,4,10,2,5,1,9,0,6,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2.889593,3.1374007,0.259593,0.062401828580816,0.718412199999875,1.99315989999988,0.386661
478,823,71147947,-8.23849,-0.72842,1.018,179.91458,320.3516,20876.10453,0,4,0,0,0,0,0,4,4,6,2,2,0,6,0,8,0,0,0,0,6,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3912182,3.8509396,0.129993,0.03612538846224,1.06277439999985,1.86800359999985,0.1592
479,825,71322261,-6.9198,-0.48518,2.195,197.90318,953.9206,-4388.31366,0,3,2,0,0,0,0,13,3,11,4,1,0,11,0,16,0,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.575659,3.1914514,0.158863,0.00274937574156,0.869977299999846,2.02797129999985,0.21536
480,826,71328571,-8.77802,-1.84273,4.148,185.55445,204.0461,29292.44079,0,5,1,0,0,0,1,11,6,10,6,0,0,10,0,17,0,0,0,0,7,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2.7925375,3.4185202,0.186467,0.044184906028244,0.852324500000123,2.09024480000012,0.363953
481,828,71356321,-8.46075,-1.7909,6.892,184.48056,272.0404,17644.32259,1,3,0,0,0,0,0,4,4,9,2,3,3,6,0,4,1,0,0,0,6,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3191385,2.7735148,0.35958,0.00382834732685,0.915404200000012,2.14408610000001,0.392317
482,832,71401547,-8.84773,-1.70713,4.305,145.58638,208.7703,15265.46142,0,2,2,0,0,0,0,8,2,10,3,0,1,9,0,10,0,0,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.6354814,2.84053,0.000683,0.034577335558032,1.02426460000015,2.34009100000015,0.324142
483,833,71403973,-7.57974,-0.75501,2.618,141.88067,753.548,13359.68229,1,1,3,0,0,0,0,7,1,12,3,1,5,7,0,6,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.2670825,3.622013,0.07146,0.00310523550313,0.733338399999866,2.07054549999987,0.252434
484,834,71404880,-8.39371,-1.78724,4.652,107.50349,413.2441,24838.91838,0,1,4,0,0,0,0,7,1,8,3,1,1,7,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.1218502,2.4510676,0.000136,0.018366513344072,1.07792729999983,1.88668139999983,0.148634
485,836,714741,-9.28729,-1.66971,6.448,191.37545,612.1918,63078.25651,0,2,1,0,0,0,0,13,2,13,2,1,0,13,0,14,0,0,7,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.0673566,3.1945628,0.000769,0.0,2.02985959999978,2.34552549999978,0.053363
486,839,71664712,-9.18722,-1.68894,4.488,179.84963,329.5551,29961.43178,1,1,2,0,0,0,0,7,1,15,1,0,7,8,0,8,6,0,4,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.4425705,3.3144441,0.001062,0.004929418824432,1.74336719999974,2.25512049999974,0.05064
487,840,722904,-9.05036,-1.55314,6.716,173.6308,859.8185,85462.34148,2,0,0,1,0,0,0,1,0,9,2,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.6312677,4.125995,0.669311,0.0,1.66544150000027,2.48696770000027,0.052885
488,841,722939,-8.52629,-1.22252,2.9,201.63978,771.6886,42869.93216,0,1,0,0,1,0,0,15,1,12,2,2,1,11,0,14,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3.4004844,3.9212759,0.079263,0.007940363980038,1.99393450000025,2.65157880000025,0.057737
489,842,72725,-8.71536,-1.7342,2.566,191.52529,784.1486,80588.44204,0,1,3,0,0,0,0,13,1,12,3,1,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3.0843695,3.2063505,0.044405,0.018377991233703,1.43844000000036,2.23329840000035,0.146659
490,843,73674759,-9.10822,-2.25442,7.001,202.65134,300.2336,43530.58607,0,2,0,0,0,0,0,6,6,14,0,2,0,14,0,4,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.7398685,3.5223853,0.23689,0.029041326757826,1.06784960000005,2.27389500000004,0.387359
491,844,73697,-10.23384,-3.24397,0.694,215.65821,33.4567,-89902.64052,0,1,3,0,0,0,0,9,3,8,2,3,0,8,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3.4305554,3.7943332,1.312297,0.053911420588189,1.13353959999995,3.05579679999995,0.248162
492,845,737312,-8.04368,-0.88342,5.105,126.51029,761.289,17524.09558,0,3,0,0,0,0,0,3,3,6,2,0,1,5,0,6,0,0,0,0,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.2301086,3.2611065,2.1e-05,0.012332870977972,1.28351909999992,2.21044239999992,0.055006
493,846,738092,-8.37995,-1.1362,4.884,181.69839,364.8931,35321.64909,0,5,2,0,0,0,0,10,4,13,2,1,0,13,0,14,0,0,4,2,7,4,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3.1808287,3.7065889,0.222296,0.015109173979584,1.61717649999991,2.40611189999991,0.070592
494,848,74995,-8.19494,-1.10726,6.87,207.96039,1592.6413,79942.203,0,5,0,0,0,0,0,7,7,13,1,1,0,13,0,14,0,0,0,0,13,8,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.2135928,3.7960372,0.8167,0.02112691029398,1.36471059999985,2.51148419999985,0.194394
495,850,755456,-8.59955,-1.74316,1.921,184.00542,644.7098,16642.55226,0,5,2,0,0,0,0,10,4,15,2,1,2,13,0,14,2,0,4,2,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2.7801982,3.5685964,0.106645,0.032500359195674,1.16604360000019,1.88068630000019,0.21421
496,853,759534,-8.13405,-0.97462,4.039,213.49391,1081.8473,41711.8233,1,3,2,0,0,0,0,10,4,14,3,1,1,13,0,6,0,1,4,2,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3.3052152,3.9102495,0.086861,0.007925178210841,1.89642400000002,2.62394820000002,0.057006
497,854,76137,-8.68555,-1.52245,2.362,183.40745,620.2001,36945.90877,0,3,4,0,0,0,0,11,5,14,3,1,0,14,0,16,0,0,2,4,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3.1821421,3.4765309,0.008012,0.010920987782461,1.87136379999993,2.71005589999993,0.162674
498,855,76138,-8.39403,-1.38575,2.42,174.99194,741.3406,39749.40984,0,2,3,0,0,0,0,10,4,10,3,2,0,10,0,14,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3.2385975,3.2963343,0.100457,0.010120889162917,1.80690330000016,2.67239750000016,0.154494
499,858,771515,-8.08244,-1.01577,4.787,181.14939,471.1318,28256.87494,0,2,3,0,0,4,0,8,2,9,0,5,0,9,0,10,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,3.447128,3.8824871,0.157638,0.006616725947428,2.00479309999992,2.99338359999992,0.05496
500,864,791072,-8.55341,-1.37753,4.14,179.80669,682.1721,77530.31633,2,2,0,1,0,1,0,4,4,10,4,1,4,6,0,8,2,0,0,0,6,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3.026183,4.2779164,0.249704,0.006957399925661,1.25925959999995,2.56999579999995,0.14629
501,867,794762,-8.84464,-1.56633,4.163,219.07496,845.4484,146058.09419,0,0,4,0,1,1,0,11,0,10,4,3,2,8,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3.3657038,4.050457,0.932076,0.017382036096903,1.32207199999993,2.27695659999993,0.149937
502,868,799128,-8.52423,-1.62312,3.017,196.5368,664.9949,53148.15142,0,0,6,1,0,2,0,7,1,11,2,4,3,8,0,6,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,2.8211238,3.0422951,0.466587,0.021772545900353,1.19143340000028,2.41199680000028,0.209368
503,871,82430,-9.55748,-1.81023,3.777,146.27525,1344.4799,72523.53181,0,3,1,0,0,0,0,10,4,11,3,2,1,10,0,6,1,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.8980996,3.0804153,0.660436,0.0,1.34837480000033,2.03661380000033,0.057947
504,872,825150,-9.11404,-1.65018,1.233,173.87535,27796.272,19816081.62558,0,2,3,0,0,0,0,13,2,11,4,1,0,11,0,15,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3.4307111,4.2246934,0.152105,0.023109879734036,1.41148900000007,2.76263070000007,0.118155
505,873,83107,-7.8429,-0.76077,1.861,213.69914,561.6785,51570.28096,0,2,3,0,0,1,0,14,2,15,1,2,0,15,0,16,0,0,9,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3.7018693,3.8062735,0.046051,0.017183038651128,1.73242210000035,2.60891620000035,0.116231
506,875,840971,-8.16622,-0.74939,1.363,174.12526,986.4458,35106.22674,0,4,3,0,0,0,0,10,4,13,2,1,0,13,0,14,0,0,3,3,7,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3.9963396,4.0085261,0.026758,0.01138678933921,2.0627201999996,2.7389537999996,0.085007
507,876,84195,-9.43131,-1.95873,4.064,155.34548,458.3528,23021.24002,0,6,0,0,0,0,0,5,5,10,3,2,4,6,0,10,0,0,0,0,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.6675971,2.7282697,0.002474,0.013577658468704,1.00302710000005,1.91532310000005,0.177284
508,877,84367,-9.04732,-1.65864,7.433,147.28895,786.3696,35793.7948,0,1,2,0,0,0,0,7,1,7,2,1,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.855091,3.0373218,0.000246,0.00453789502321,1.38354750000008,1.89347520000008,0.077329
509,878,84458,-8.29869,-0.75006,1.666,217.39534,100.7999,69711.83123,0,2,0,0,0,0,0,2,2,11,0,1,5,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3.250058,3.8956084,0.282692,0.008353216020565,1.71676260000004,2.20703390000004,0.083318
510,879,846094,-8.31695,-0.95729,0.927,131.43359,1242.4504,29266.58746,0,2,4,0,0,1,0,9,3,12,2,2,1,11,0,12,1,0,2,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3.4927698,3.7756318,0.118597,0.003820687493124,1.97892550000006,2.89424330000006,0.060164
511,881,901478,-9.2185,-1.90875,5.02,231.1926,4487.0926,5732443.81399,0,2,4,0,0,0,0,14,2,14,2,2,0,14,0,16,0,0,4,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2.6703209,2.8751919,0.527158,0.006364494181728,1.31588210000018,2.05235660000018,0.098715
512,882,90219,-9.35387,-1.80072,3.085,169.29963,2007.9892,100842.16906,1,2,0,1,0,0,0,4,4,8,3,1,1,7,0,4,1,0,0,0,7,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8569428,3.0909748,0.675313,0.0,1.34448679999969,2.04294699999969,0.058648
513,883,90352,-9.19114,-1.91372,1.556,165.56368,1556.156,86152.98195,0,0,2,1,0,0,0,6,0,8,5,0,0,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.9155294,3.0297547,0.001042,0.0,1.45836919999965,2.01325439999965,0.056309
514,884,918947,-7.77039,-0.5256,3.373,137.16796,701.5503,21570.91789,0,5,0,1,0,1,0,7,7,12,2,2,0,12,0,14,0,0,0,0,12,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3.6681272,3.8462907,0.085372,0.008394788788686,1.99986649999983,3.03258989999983,0.058642
515,885,9204,-8.54611,-0.73092,1.536,159.40059,123.1291,25546.43153,1,1,2,0,0,0,0,7,1,13,2,1,5,8,0,6,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3.2597293,3.9995781,0.082689,0.011638383520196,1.63753600000018,2.11776010000018,0.071663
516,886,921438,-8.20536,-0.89361,2.72,205.82388,687.5761,88025.68335,1,1,0,0,0,0,0,2,2,8,3,1,3,5,0,4,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.3918186,4.0927531,0.20258,0.0,1.74747250000019,2.27101900000019,0.066876
517,887,9218,-9.26188,-1.40925,3.757,121.99585,291.4498,13014.80903,0,0,5,0,1,0,0,12,1,16,2,0,3,13,0,13,2,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3.0220346,4.1421016,0.078056,0.014897557285803,1.39385710000033,2.18317820000033,0.099195
518,889,9362,-8.83598,-1.58084,0.687,170.21558,68.1567,27988.12067,0,0,4,0,0,0,0,6,0,10,3,0,0,10,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5042409,3.4204192,0.0,0.00167523215616,1.03773270000011,2.42244550000011,0.264731
519,890,94719,-9.21263,-1.84592,1.762,185.1523,241.1122,30039.09652,0,1,2,0,0,0,0,17,1,15,3,0,0,15,0,17,0,0,4,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3.6987852,3.7406121,0.078578,0.01707840194861,1.88591390000011,2.8760991000001,0.15699
520,892,953937,-9.16362,-2.12318,7.502,199.12329,626.3838,38853.31053,0,0,3,0,0,0,0,11,0,15,1,0,3,12,0,10,2,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3.0752667,3.5348058,0.105925,0.003131517123202,1.82877320000034,2.69350530000034,0.083618
521,893,957853,-9.50338,-2.21267,6.992,192.57934,597.3232,36019.14355,1,4,0,1,0,0,0,5,5,13,2,0,3,10,0,10,1,0,0,0,10,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3.2493386,3.725776,0.134885,0.003424318872582,1.9526149000003,2.8404965000003,0.083991
522,894,960719,-8.43688,-1.29309,2.859,138.71521,1613.3807,583007.26838,2,0,2,0,0,2,0,11,0,13,1,2,2,11,0,10,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,3.0746793,3.9502221,0.084814,0.032316368437652,1.25441379999984,2.65929419999984,0.128107
523,895,963920,-8.91362,-1.4185,0.795,202.19278,1336.3473,117671.97454,0,5,0,0,0,0,0,7,7,13,0,2,0,13,0,14,0,0,0,0,13,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.479312,3.9125939,0.618748,0.002778027849,1.94450139999981,2.73190709999981,0.069797
524,898,98573,-9.47449,-2.08315,7.814,159.78814,413.7225,24342.59015,0,3,1,0,0,0,0,9,3,10,5,1,0,10,0,6,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.6881402,3.8012905,0.11987,0.005160104879177,2.05292899999995,3.02262909999995,0.058121
525,899,98663,-9.12028,-1.79245,1.904,183.78243,268.8862,32531.68744,0,0,2,0,0,0,0,13,2,15,0,1,0,15,0,12,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1867688,3.5670128,0.001182,0.013857984273604,1.90813479999997,2.86786669999997,0.153267
526,901,9990547,-9.01666,-1.74055,5.345,155.66991,642.3725,24658.58448,1,2,2,0,0,1,0,13,2,14,1,3,1,13,0,10,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,2.2654605,2.9120123,0.003454,0.008375551645442,1.26454379999996,2.04819049999996,0.061243
