PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV],E(LUMO) – E(HOMO) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.], S1, S2, INDOS-OscStr,nBM,nDB,nAB,nC,nN,nO,nCsp3,nCsp2,nCsp,Fsp3,max_conj_path,nR05,nR06,nR08,nBnz,HOMA,AROM,HOMT,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,NaaCH,NsssCH,NdssC,NaasC,NsssN,NtN,NaasN,NaaNH,NsOH,NaaS,DRC(PUHF)
57983840,-7.66091,-1.46758,6.19333,0.269,237.2334,364.9268,61561.47776,2.6927731,3.814967,0.234337,16,0,16,17,0,0,1,16,0,0.059,14,1,3,0,3,0.023,0.898,0.369,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0.531
58175310,-7.74297,-0.81881,6.92416,1.414,196.06706,43.7091,31127.99945,2.5687071,4.0039978,0.146711,9,3,6,16,0,0,2,14,0,0.125,6,1,3,0,1,0.025,0.894,0.279,1,1,4,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0.326
58382228,-7.99005,-1.65067,6.33938,10.175,226.51285,2260.7697,136191.61982,2.6324362,7.9996622,0.276185,9,3,6,14,4,0,2,12,0,0.143,12,3,1,0,0,-0.004,0.857,-0.053,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0,0,0,0,0,0.116
59003454,-7.49388,-1.88308,5.6108,8.618,240.85327,6014.9297,125156.61457,2.2212919,6.3715116,0.29442,12,0,12,14,3,1,1,13,0,0.071,12,2,2,0,2,0.311,0.772,4.042,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0.234
59003479,-7.43097,-1.77841,5.65256,5.205,251.84157,7820.5285,168790.39947,2.2285469,6.2758404,0.482245,12,0,12,14,3,1,1,13,0,0.071,12,2,2,0,2,0.307,0.771,3.986,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0.243
59207613,-8.55683,-1.37731,7.17952,1.925,188.73461,241.3853,21877.22558,2.8623872,4.9517811,0.190771,11,0,11,12,4,0,4,8,0,0.333,10,0,2,0,1,-0.59,0.845,-6.488,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0.253
59552306,-9.04347,-2.1389,6.90457,5.972,218.48188,2018.6478,99022.65726,2.5584999,4.9777859,0.116338,14,2,12,14,3,1,0,14,0,0,8,1,2,0,2,0.309,0.912,4.319,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,0,0,0,0,0,0.257
59601138,-9.3322,-1.92945,7.40275,8.442,122.92706,207.6059,38605.24102,2.3776379,3.982143,0.114099,5,5,0,9,2,1,2,7,0,0.222,10,3,0,2,0,-0.222,0,-2.216,2,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.292
59601151,-8.88345,-1.63789,7.24556,8.938,166.88707,194.8086,73517.98698,2.2520511,3.842385,0.113603,5,5,0,12,2,1,5,7,0,0.417,10,3,0,2,0,-0.21,0,-2.104,3,0,0,0,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.304
59779930,-8.82769,-1.20191,7.62578,3.153,158.04839,147.3325,14730.71207,3.6617419,5.3014029,0.243494,8,2,6,12,1,2,2,10,0,0.167,6,1,2,0,1,-0.256,0.886,-1.539,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0.196
59832555,-7.37596,-0.87475,6.50121,6.231,175.00281,1242.6445,-2533.54358,2.5977088,5.5982323,0.568167,15,0,15,12,1,0,0,12,0,0,13,1,2,0,1,0.094,0.898,1.412,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0.177
59931161,-7.83829,-1.54624,6.29205,0.819,225.24353,207.3464,53540.01359,2.6688718,3.7382436,0.243044,16,0,16,16,0,0,0,16,0,0,14,0,3,0,3,-0.108,0.891,-1.723,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0.544
60101478,-7.79699,-0.80281,6.99418,2.197,191.42914,100.9763,29895.27948,2.9075647,4.4320044,0.188791,8,2,6,15,0,1,3,12,0,0.2,6,1,3,0,1,0.036,0.894,0.322,0,2,4,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,0,0,0,0,0,0.292
66584625,-9.26109,-2.26669,6.9944,9.793,161.68792,1080.3669,46323.8182,2.5859582,6.307777,0.169512,12,2,10,11,2,2,0,11,0,0,9,1,2,0,1,-0.459,0.912,-5.965,0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,2,0,0,0,1,0,0,0.219
66618960,-7.71903,-1.53454,6.18449,9.744,205.04291,2679.8306,46113.33321,2.1372814,5.00163,0.560343,7,7,0,13,1,2,0,13,0,0,14,0,3,0,0,0.268,0,4.021,0,0,0,0,13,8,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0.458
66649132,-8.9451,-2.0001,6.945,3.023,172.57218,751.5652,50467.23101,2.6903462,6.9705209,0.235922,9,4,5,12,3,0,0,12,0,0,13,3,0,0,0,-0.203,0.982,-2.643,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,0,0,1,0,0,0.128
66733499,-8.03146,-2.31834,5.71312,2.987,169.78925,1624.7026,47812.01559,2.7261707,3.0889982,0.01982,4,4,0,11,0,2,2,9,0,0.182,8,2,1,0,0,-0.631,0,-5.047,1,0,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.841
66883578,-8.0707,-1.55628,6.51442,2.583,200.44927,502.7623,91469.00601,2.709145,5.5452349,0.306527,10,4,6,13,2,1,0,13,0,0,14,1,2,0,1,-0.001,0.961,-0.02,0,0,3,3,7,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0.161
66926142,-8.72456,-2.12302,6.60154,7.986,181.52365,1447.3522,39127.8664,2.5439027,5.5604219,0.179004,7,1,6,12,3,1,5,7,0,0.417,6,1,2,0,1,-1.322,0.851,-7.931,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0.215
67010332,-8.86452,-1.77205,7.09247,7.636,185.17371,517.0566,49485.33702,2.4734189,5.3003737,0.148058,11,1,10,13,2,1,3,10,0,0.231,9,2,1,0,1,0.013,0.907,0.128,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,2,0,0,0,1,0,0,0.199
67040938,-9.52061,-2.05418,7.46643,5.58,145.43154,149.3024,12158.04762,2.7015376,4.9943052,0.111137,8,2,6,11,1,1,1,10,0,0.091,6,1,1,0,1,-0.552,0.873,-3.314,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0.235
67149829,-9.03386,-1.10941,7.92445,1.824,175.0366,1902.6986,93159.58742,3.8228108,7.911691,0.690231,5,5,0,11,0,6,3,8,0,0.273,8,0,1,0,0,0.195,0,1.367,2,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0.066
67199051,-8.33872,-1.59716,6.74156,2.211,185.48635,1335.6317,63804.57301,2.8588521,5.6089212,0.415896,10,4,6,13,1,1,0,13,0,0,14,1,2,0,1,0.044,0.963,0.712,0,0,4,2,7,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0.149
67204309,-8.62756,-1.72022,6.90734,4.963,137.24151,998.4785,37860.92961,3.0124304,8.9871341,0.266123,3,3,0,9,4,0,4,5,0,0.444,6,1,2,0,0,-0.913,0,-4.567,3,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.085
67236307,-8.17873,-1.18051,6.99822,3.076,96.99001,136.8786,13111.11427,1.1354587,3.1129052,0.030876,1,1,0,6,1,2,2,4,0,0.333,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.890
67284390,-10.14685,-2.50355,7.6433,4.695,163.33482,166.3228,20343.94652,3.0835161,5.3326373,0.135879,13,1,12,11,4,1,0,11,0,0,6,1,2,0,0,0.062,0.871,0.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,3,0,0,0,0,0,0,0.202
67431720,-8.47451,-1.74523,6.72928,1.315,203.68961,344.9611,46395.66938,2.6706551,5.6391604,0.225858,13,1,12,14,4,0,1,13,0,0.071,8,1,2,0,2,0.169,0.907,2.369,0,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,4,1,0,0,0,0,0,0.241
67432473,-8.73511,-1.92364,6.81147,2.222,198.1937,516.1454,39943.38269,2.7062983,5.796,0.208948,13,1,12,13,5,0,1,12,0,0.077,8,1,2,0,1,0.142,0.896,1.993,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,1,4,1,0,0,0,0,0,0.231
67441719,-8.32538,-1.11822,7.20716,1.228,138.91213,505.9016,37128.95363,3.206387,6.1582771,0.235201,5,5,0,9,3,1,1,8,0,0.111,10,1,0,0,0,0.056,0,0.508,0,0,0,0,8,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0.095
67538801,-8.96848,-1.93294,7.03554,7.034,212.09966,566.9363,86782.67954,2.8049906,5.7607144,0.371038,11,5,6,16,1,1,2,14,0,0.125,16,1,3,0,1,-0.083,0.955,-1.491,2,0,4,2,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0.171
67620531,-10.74087,-3.29267,7.4482,2.946,161.80676,132.1202,26470.19217,2.8424243,4.9610504,0.12785,10,4,6,10,2,5,1,9,0,0.1,6,1,1,0,1,-0.701,0.868,-4.207,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0.239
67644862,-9.10949,-1.79963,7.30986,6.354,100.4255,571.531,12677.05636,3.1518779,7.0974524,0.171664,4,4,0,6,2,2,0,6,0,0,8,0,1,0,0,-0.988,0,-7.904,0,0,0,0,6,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.080
67673891,-8.73551,-1.38257,7.35294,5.259,113.0903,335.4248,23512.63785,3.4626934,8.311656,0.344249,4,4,0,8,1,2,2,6,0,0.25,8,1,1,0,0,-1.1,0,-7.699,0,0,0,0,6,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0.074
67701930,-9.05127,-2.06104,6.99023,3.457,171.55515,1080.5386,72293.55898,2.4674018,5.3897082,0.268895,13,3,10,11,4,1,0,11,0,0,16,3,0,0,0,0.008,0.959,0.148,0,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,2,0,0,0.162
67717966,-10.15751,-3.56221,6.5953,5.355,211.95081,40718.198,27019436.87578,2.4780977,5.4285046,0.294542,11,6,5,10,6,0,0,10,0,0,17,3,1,0,0,-0.091,0.662,-1.818,0,0,0,0,7,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,1,0.225
67749670,-8.17662,-1.38855,6.78807,3.853,203.61632,1040.6511,109002.14115,3.0398528,5.4855358,0.613648,10,4,6,13,2,1,0,13,0,0,14,1,2,0,1,0.072,0.958,1.154,0,0,3,3,7,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0.177
67807885,-8.71118,-1.80304,6.90814,1.781,216.02639,1095.7725,108525.78452,2.9441411,5.7505896,0.424038,11,5,6,15,1,2,1,14,0,0.067,14,1,2,0,1,0.025,0.961,0.4,0,0,4,2,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0.135
67809043,-9.47245,-1.99645,7.476,4.074,181.98209,40.4257,37212.19993,2.1749617,8.1596434,0.027244,5,4,0,14,1,1,3,10,1,0.214,4,1,2,0,0,na,na,na,0,3,0,0,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0.239
67851473,-9.17055,-2.08242,7.08813,2.999,151.36727,289.7868,19141.17302,2.7091114,5.2507445,0.210076,8,2,6,10,3,0,1,9,0,0.1,10,1,2,0,1,-0.5,0.881,-4.997,0,0,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0.256
67903373,-9.38791,-2.20935,7.17856,7.087,167.10946,199.4905,15564.97187,3.0937123,5.7129804,0.126096,7,1,6,12,3,1,5,7,0,0.417,6,1,2,0,1,-1.372,0.844,-8.23,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0.167
67904080,-9.19798,-2.19413,7.00385,8.932,128.91169,1031.7901,27052.79162,2.8613958,5.9385301,0.159739,7,1,6,8,3,1,1,7,0,0.125,6,1,1,0,1,-1.326,0.851,-7.957,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0.155
68139523,-7.58042,-1.1359,6.44452,4.419,187.68525,844.0982,32333.1437,2.351817,4.7471576,0.229381,11,0,11,12,3,0,2,10,0,0.167,10,0,3,0,1,-0.064,0.866,-0.708,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0.390
68190969,-8.6796,-1.28375,7.39585,5.268,191.3515,448.4869,20503.74194,2.7813375,6.0764053,0.12278,4,4,0,14,1,2,8,6,0,0.571,8,0,1,0,0,-1.118,0,-8.948,0,0,0,0,6,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.067
68312326,-8.95429,-1.46098,7.49331,3.66,180.40862,1255.469,76517.24193,3.4880225,6.0200204,0.701777,13,2,11,12,2,2,0,12,0,0,15,2,1,0,0,0.069,0.945,1.098,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,2,3,0,0,0,0,0,0,0.108
68326264,-8.77679,-2.07311,6.70368,5.997,185.25089,1558.7418,8462.39183,2.7274696,5.281887,0.496309,8,3,5,12,2,1,0,12,0,0,6,1,1,0,0,-0.436,0.858,-4.364,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0.276
68504271,-7.96058,-1.35283,6.60775,3.802,188.24621,555.0686,16906.44623,2.5050678,4.9377199,0.117504,15,1,14,12,2,2,1,11,0,0.083,14,2,1,1,1,-0.007,0.905,-0.112,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0.183
68549496,-9.63744,-2.46403,7.17341,5.902,172.70752,831.1805,57004.42134,2.8601512,5.5763385,0.312702,13,1,12,12,3,1,0,12,0,0,6,1,2,0,0,0.119,0.878,1.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,3,0,0,0,0,0,0,0.244
68553702,-9.81944,-2.87178,6.94766,3.135,206.13777,721.1498,61315.73687,2.7588292,5.6499446,0.424051,14,3,11,14,3,1,0,14,0,0,16,1,3,0,1,-0.016,0.896,-0.267,0,0,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,2,0,0,0,0,0,0,0.198
68572458,-7.75915,-0.72555,7.0336,3.971,172.6748,436.6604,30642.21665,0.8500686,5.4035044,0.034026,3,3,0,12,3,0,5,7,0,0.417,6,1,3,0,0,0.002,0,0.012,3,1,0,0,5,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.696
68636530,-8.59622,-1.94493,6.65129,5.13,174.82859,118.9621,23062.33524,2.1209128,2.3950658,0.047847,6,6,0,14,0,2,0,14,0,0,4,0,2,0,0,-3.87,0,-11.611,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.657
68665016,-8.18526,-1.59515,6.59011,2.788,215.89615,849.8471,96598.42203,2.7540058,5.3100392,0.391735,13,2,11,14,2,2,2,12,0,0.143,14,0,3,0,1,0.009,0.922,0.137,0,0,4,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0.222
68680161,-10.54367,-2.90925,7.63442,5.049,122.85156,198.5261,16538.87749,2.9924051,5.2306876,0.204262,9,3,6,8,2,3,0,8,0,0,6,1,1,0,1,-0.685,0.87,-4.108,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0.228
68699715,-8.14927,-0.95838,7.19089,2.265,110.74221,231.6544,17328.2953,2.814524,5.815317,0.070145,3,3,0,6,2,0,1,5,0,0.167,6,2,0,1,0,-0.64,0,-3.838,0,0,0,0,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.082
68768291,-8.59197,-1.67994,6.91203,5.02,185.48172,765.9568,50372.52842,2.9279154,6.4140365,0.224103,10,4,6,13,2,1,0,13,0,0,14,1,2,0,1,0.037,0.956,0.591,0,0,4,2,7,4,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0.114
68769801,-8.19215,-0.19066,8.00149,3.125,167.73484,239.5153,16619.19533,3.3897761,4.5828113,0.047561,1,1,0,13,0,2,10,3,0,0.769,0,3,1,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.497
68790624,-9.13946,-2.06656,7.0729,10.851,147.61997,1531.7446,37639.96424,2.9882967,6.3250251,0.193727,7,1,6,9,3,1,2,7,0,0.222,6,1,1,0,1,-1.28,0.85,-7.682,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0.148
68927547,-9.0723,-1.97459,7.09771,2.579,188.421,296.4958,51547.98384,2.8475032,6.6821529,0.215342,12,0,12,13,2,1,1,12,0,0.077,12,2,2,0,2,-0.245,0.749,-3.191,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0.159
68931483,-8.83697,-2.02758,6.80939,3.808,155.12173,1021.2154,46826.65815,2.8055848,5.3179725,0.129546,7,1,6,9,2,0,1,8,0,0.111,8,2,1,1,1,-0.952,0.88,-7.615,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0.201
68945229,-8.20633,-1.35062,6.85571,2.16,183.14446,467.0259,38982.80545,2.8845837,5.2564625,0.34924,12,0,12,11,2,0,1,10,0,0.091,11,1,1,0,1,0.001,0.861,0.018,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0.248
68973634,-9.31484,-2.24255,7.07229,4.317,204.09773,334.7587,90135.27444,2.8018042,5.6826752,0.279897,10,4,6,15,2,1,2,13,0,0.133,14,1,3,0,1,-0.258,0.951,-3.616,2,0,4,2,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0.167
69017646,-10.2601,-2.73595,7.52415,7.505,127.97643,46.1542,12548.46494,2.8695829,4.8400299,0.165142,8,2,6,9,1,3,0,9,0,0,6,1,1,0,1,-0.74,0.865,-4.442,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2,0,0,0,0,1,0,0.223
69037744,-9.57489,-2.19343,7.38146,2.524,169.52103,262.1652,19167.58785,2.6142094,4.9010368,0.108748,8,2,6,12,2,2,3,9,0,0.25,6,1,1,0,1,-0.571,0.872,-3.427,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,0,0,0,0,0.240
69118468,-8.07768,-1.11491,6.96277,5.059,172.41138,1092.2699,72310.50891,2.7481048,6.040688,0.171715,9,3,6,13,1,1,2,11,0,0.154,12,1,2,0,1,0.038,0.956,0.495,0,0,4,2,5,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0.123
69165388,-8.64675,-1.55333,7.09342,4.766,208.10552,173.9179,42852.4363,2.7216484,5.3215504,0.141272,10,4,6,14,3,1,1,13,0,0.071,6,0,2,0,1,-0.318,0.883,-3.496,0,1,4,2,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,0,0,0,0,0,0.241
69187757,-9.37886,-3.20661,6.17225,4.315,248.28986,651.9743,-81123.08187,2.6739718,4.2529198,1.029819,11,5,6,14,3,1,0,14,0,0,16,1,3,0,1,-0.45,0.881,-7.646,0,0,2,4,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0.398
69288401,-6.80513,-0.23232,6.57281,2.883,152.85258,636.1458,28513.73725,3.1342017,5.3319235,0.424866,5,5,0,10,2,1,0,10,0,0,8,1,2,0,0,0.259,0,1.816,0,0,0,0,8,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0.117
